"gameid"	"time"	"roundNum"	"trialType"	"condition"	"nameClickedObj"	"targetStatusClickedObj"	"spLocsClickedObj"	"lisLocsClickedObj"	"basiclevelClickedObj"	"superdomainClickedObj"	"alt1Name"	"alt1TargetStatus"	"alt1SpLocs"	"alt1LisLocs"	"alt1Basiclevel"	"alt1superdomain"	"alt2Name"	"alt2TargetStatus"	"alt2SpLocs"	"alt2LisLocs"	"alt2Basiclevel"	"alt2superdomain"	"speakerMessages"	"listenerMessages"	"messageTimeStamps"	"refExp"	"clickedType"	"sub"	"basic"	"super"	"moreThanOneLevelMentioned"	"automaticallyLabelledTrial"	"manualAdditionTrial"	"additionalAttrMentioned"	"onlyAttrMentioned"	"onlySubAttr"	"onlyBasicAttr"	"onlySuperAttr"	"onlyOtherAttr"	"oneMentioned"	"theMentioned"	"fullSentence"	"noLevelMentioned"	"subAllAttr"	"basicAllAttr"	"superAllAttr"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"	"X.7"
"164"	"8691-5"	1455301320022	62	"subSuperTrial"	"basic23"	"tulip"	"target"	4	2	"flower"	"plant"	"ivy"	"distractor"	3	3	NA	"plant"	"lamp"	"distractor"	2	4	NA	"furniture"	"tulip"	""	"1455301318660"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"233"	"5664-b"	1455301379684	51	"subSuperTrial"	"basic22"	"tulip"	"target"	3	3	"flower"	"plant"	"pottedPlant"	"distractor"	4	4	NA	"plant"	"grasses"	"distractor"	2	2	NA	"plant"	"rose"	""	"1455301377209"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"322"	"1749-c"	1455301092650	16	"subSuperTrial"	"basic12"	"tulip"	"target"	3	4	"flower"	"plant"	"pottedPlant"	"distractor"	2	3	NA	"plant"	"lily"	"distractor"	4	2	"flower"	"plant"	"red rose"	""	"1455301090869"	"red rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"428"	"4855-c"	1455301166272	9	"subSuperTrial"	"basic12"	"tulip"	"target"	3	2	"flower"	"plant"	"pottedPlant"	"distractor"	4	4	NA	"plant"	"lily"	"distractor"	2	3	"flower"	"plant"	"red rose"	""	"1455301164977"	"red rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"479"	"4886-d"	1455301363807	42	"subSuperTrial"	"basic23"	"tulip"	"target"	3	3	"flower"	"plant"	"pottedPlant"	"distractor"	2	4	NA	"plant"	"kitten"	"distractor"	4	2	NA	"animal"	"rodse___rose"	""	"1455301362333___1455301364107"	"rodse"	"tulip"	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"592"	"5222-f"	1455301609209	50	"subSuperTrial"	"basic23"	"tulip"	"target"	2	2	"flower"	"plant"	"lobster"	"distractor"	3	4	NA	"animal"	"pottedPlant"	"distractor"	4	3	NA	"plant"	"rose"	""	"1455301607274"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"608"	"8691-9"	1455301354682	10	"subSuperTrial"	"basic33"	"tulip"	"target"	3	3	"flower"	"plant"	"popcorn"	"distractor"	4	2	NA	"snack"	"pig"	"distractor"	2	4	NA	"animal"	"tulip"	""	"1455301353004"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"692"	"3084-5"	1455301420545	2	"subSuperTrial"	"basic23"	"tulip"	"target"	4	4	"flower"	"plant"	"grasses"	"distractor"	3	2	NA	"plant"	"train"	"distractor"	2	3	NA	"vehicle"	"red tulip"	""	"1455301406833"	"Hey there the object is a yellow flower"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"798"	"5611-0"	1455301823210	71	"subSuperTrial"	"basic23"	"tulip"	"target"	3	3	"flower"	"plant"	"cookies"	"distractor"	4	2	NA	"snack"	"rosemary"	"distractor"	2	4	NA	"plant"	"rose"	""	"1455301822387"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"802"	"4205-4"	1455301554268	12	"subSuperTrial"	"basic23"	"tulip"	"target"	3	4	"flower"	"plant"	"grasses"	"distractor"	2	3	NA	"plant"	"motorcycle"	"distractor"	4	2	NA	"vehicle"	"red rose"	""	"1455301553082"	"red rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"973"	"0327-7"	1455302015041	63	"subSuperTrial"	"basic33"	"tulip"	"target"	3	2	"flower"	"plant"	"bison"	"distractor"	4	4	NA	"animal"	"bed"	"distractor"	2	3	NA	"furniture"	"tulip"	""	"1455302013428"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1078"	"3676-c"	1455302302952	53	"subSuperTrial"	"basic33"	"tulip"	"target"	4	3	"flower"	"plant"	"bed"	"distractor"	2	4	NA	"furniture"	"dress"	"distractor"	3	2	NA	"clothing"	"rose"	""	"1455302297927"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1118"	"6426-3"	1455303489721	64	"subSuperTrial"	"basic33"	"tulip"	"target"	4	4	"flower"	"plant"	"snake"	"distractor"	2	2	NA	"animal"	"popcorn"	"distractor"	3	3	NA	"snack"	"red tulip with stem and leaves"	""	"1455303463554"	"red tulip with stem and leaves"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1138"	"1984-6"	1455302093089	29	"subSuperTrial"	"basic22"	"tulip"	"target"	4	2	"flower"	"plant"	"ivy"	"distractor"	2	4	NA	"plant"	"rosemary"	"distractor"	3	3	NA	"plant"	"rose"	""	"1455302091691"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1167"	"3909-d"	1455302111535	12	"subSuperTrial"	"basic23"	"tulip"	"target"	2	3	"flower"	"plant"	"motorcycle"	"distractor"	3	4	NA	"vehicle"	"grasses"	"distractor"	4	2	NA	"plant"	"rose"	""	"1455302106358"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1200"	"1897-b"	1455302592033	58	"subSuperTrial"	"basic33"	"tulip"	"target"	4	2	"flower"	"plant"	"squirrel"	"distractor"	3	4	NA	"animal"	"pretzels"	"distractor"	2	3	NA	"snack"	"tulip"	""	"1455302589837"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1254"	"1511-d"	1455302402693	32	"subSuperTrial"	"basic33"	"tulip"	"target"	4	4	"flower"	"plant"	"elephant"	"distractor"	3	2	NA	"animal"	"pretzels"	"distractor"	2	3	NA	"snack"	"rose"	""	"1455302398601"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1277"	"6588-d"	1455302339070	5	"subSuperTrial"	"basic33"	"tulip"	"target"	4	3	"flower"	"plant"	"gloves"	"distractor"	2	2	NA	"clothing"	"firetruck"	"distractor"	3	4	NA	"vehicle"	"rose"	""	"1455302337559"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1314"	"0585-7"	1455302354728	3	"subSuperTrial"	"basic22"	"tulip"	"target"	3	2	"flower"	"plant"	"rosemary"	"distractor"	2	4	NA	"plant"	"pottedPlant"	"distractor"	4	3	NA	"plant"	"rose"	""	"1455302353260"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1382"	"3747-d"	1455302866005	69	"subSuperTrial"	"basic33"	"tulip"	"target"	2	3	"flower"	"plant"	"bed"	"distractor"	3	4	NA	"furniture"	"lobster"	"distractor"	4	2	NA	"animal"	"rose"	""	"1455302864497"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1384"	"2785-6"	1455302557972	4	"subSuperTrial"	"basic22"	"tulip"	"target"	3	2	"flower"	"plant"	"ivy"	"distractor"	2	3	NA	"plant"	"grasses"	"distractor"	4	4	NA	"plant"	"rose"	""	"1455302556717"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1443"	"1448-1"	1455302922435	40	"subSuperTrial"	"basic23"	"tulip"	"target"	3	3	"flower"	"plant"	"rhino"	"distractor"	2	4	NA	"animal"	"pottedPlant"	"distractor"	4	2	NA	"plant"	"tulip"	""	"1455302921056"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1494"	"7734-1"	1455303163053	7	"subSuperTrial"	"basic33"	"tulip"	"target"	2	4	"flower"	"plant"	"lion"	"distractor"	3	3	NA	"animal"	"motorcycle"	"distractor"	4	2	NA	"vehicle"	"a rose?"	""	"1455303158958"	"a rose?"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1594"	"1625-9"	1455303863078	25	"subSuperTrial"	"basic33"	"tulip"	"target"	2	4	"flower"	"plant"	"cookies"	"distractor"	4	3	NA	"snack"	"pig"	"distractor"	3	2	NA	"animal"	"red rose"	""	"1455303861907"	"red rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1705"	"4509-7"	1455304716347	29	"subSuperTrial"	"basic33"	"tulip"	"target"	4	3	"flower"	"plant"	"rabbit"	"distractor"	2	2	NA	"animal"	"gloves"	"distractor"	3	4	NA	"clothing"	"tulip"	""	"1455304712915"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1793"	"7960-f"	1455304275920	60	"subSuperTrial"	"basic23"	"tulip"	"target"	4	2	"flower"	"plant"	"cookies"	"distractor"	2	4	NA	"snack"	"grasses"	"distractor"	3	3	NA	"plant"	"rose"	""	"1455304271067"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1812"	"6625-1"	1455305916588	22	"subSuperTrial"	"basic23"	"tulip"	"target"	3	3	"flower"	"plant"	"pottedPlant"	"distractor"	2	4	NA	"plant"	"horse"	"distractor"	4	2	NA	"animal"	"tulip"	""	"1455305913342"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1879"	"4123-8"	1455306416022	13	"subSuperTrial"	"basic12"	"tulip"	"target"	4	3	"flower"	"plant"	"lily"	"distractor"	2	2	"flower"	"plant"	"rosemary"	"distractor"	3	4	NA	"plant"	"tulip___red"	""	"1455306413087___1455306416403"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"1972"	"6517-b"	1455307008615	3	"subSuperTrial"	"basic22"	"tulip"	"target"	2	2	"flower"	"plant"	"pottedPlant"	"distractor"	3	4	NA	"plant"	"rosemary"	"distractor"	4	3	NA	"plant"	"rose___tulip___sorry"	""	"1455307001348___1455307007072___1455307009224"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2131"	"0189-3"	1455315825327	30	"subSuperTrial"	"basic23"	"tulip"	"target"	2	2	"flower"	"plant"	"pig"	"distractor"	3	3	NA	"animal"	"pottedPlant"	"distractor"	4	4	NA	"plant"	"rose"	""	"1455315823317"	"rose"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
"2167"	"9173-f"	1455315301584	34	"subSuperTrial"	"basic22"	"tulip"	"target"	4	4	"flower"	"plant"	"grasses"	"distractor"	3	3	NA	"plant"	"ivy"	"distractor"	2	2	NA	"plant"	"tulip"	""	"1455315299579"	"tulip"	"tulip"	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
